name,latitude,longitude,醤油,豚骨,味噌,塩,つけ麺,家系,二郎系,担々麺,魚介,油そば,まぜそば,ちゃんぽん,鶏白湯
ラーメン 武蔵家 中野本店,35.69760463867461,139.66904818461808,4,4,0,4,0,19,0,0,0,0,0,0,0
中華そば 青葉 中野本店,35.70799353866719,139.66647048472484,1,6,0,1,5,0,0,0,15,0,0,0,0
究極のにぼし味噌らーめん 人間ばんざい,35.710419565229344,139.68574160790857,1,1,66,4,0,0,0,0,1,0,0,0,0
鵺,35.70792422892839,139.66711104784227,2,0,0,0,5,0,0,0,5,9,0,0,16
麺彩房 中野本店,35.71503173866233,139.66528608479675,1,7,0,0,12,0,0,0,14,0,0,0,0
澤神,35.697603331332886,139.6638431833199,2,12,0,0,26,0,0,0,17,1,6,0,0
ラーメンの店 ホープ軒 環七丸山店,35.72136153865472,139.65397208486863,2,3,3,3,0,0,0,0,0,0,0,0,0
一富士,35.69411033867846,139.6741799845792,6,0,0,4,10,0,0,5,9,0,0,0,0
味噌が一番,35.70712323866747,139.66562688471663,1,1,64,1,8,0,0,2,0,0,0,0,0
味七,35.70849609918785,139.6663658056268,0,1,41,0,3,0,0,0,0,0,0,0,0
麺匠 ようすけ,35.7080258763585,139.6666321940421,5,2,2,16,14,0,0,0,2,0,1,0,19
麺屋 どうげんぼうず,35.695938538675904,139.66984918460068,3,0,8,26,2,0,0,0,5,2,2,0,0
菜華,35.70881863866665,139.66643488473318,9,1,5,6,16,0,0,0,6,2,0,0,0
ゴマ,35.721101738657964,139.66364818485923,2,0,0,0,1,0,0,0,0,0,0,0,0
淳之助製麺所,35.73472363863852,139.62976258502053,4,0,0,5,25,0,1,0,4,1,0,0,0
野方ホープ 野方本店,35.71392813865941,139.6538940847936,9,8,3,1,0,1,0,0,1,0,0,0,0
竹麓輔らーめん創作工房 竹麓らーめん,35.70377991953379,139.66536777232153,8,0,8,9,15,0,0,0,0,0,0,0,0
ラーメン豚力,35.72739236385961,139.62724632788857,5,2,0,1,0,1,21,0,0,0,0,0,0
つけ麺 しろぼし,35.70728603818613,139.6872691253217,9,5,0,0,30,0,0,0,7,0,0,0,0
香氣　四川麺条 沼袋店,35.71933063865896,139.6632606848416,0,0,3,1,3,0,0,22,0,0,0,0,0
麺や天鳳 中野坂上総本店,35.69744493867709,139.6765291846112,2,3,9,1,11,0,0,0,0,1,0,0,0
牛こくラーメン まる勝,35.699873986606576,139.66755360395805,6,6,1,1,0,1,0,0,1,0,0,0,0
らーめん くまくら,35.723229238653055,139.65246788488855,0,9,0,19,1,0,0,0,0,0,0,0,0
東京煮干屋本舗 中野駅前店,35.70662613866794,139.66613928471125,6,0,0,6,0,0,0,3,0,53,1,0,0
つけ麺 花みずき,35.71840113865659,139.65396728483873,0,4,2,0,36,0,0,0,11,2,0,0,0
豚山 中野店,35.708681638061165,139.6665468931561,0,1,0,2,0,0,5,0,0,0,0,0,0
花の華 中野店,35.7028361326174,139.66542642201549,5,0,1,1,3,0,0,11,1,0,0,0,0
じゃぐら 野方本店,35.718705238656156,139.65332458484212,1,12,23,9,7,0,0,0,0,0,0,0,0
あら井商店,35.728505955572196,139.66935463611446,12,3,1,5,2,0,4,0,16,0,3,0,0
大門,35.70684263866768,139.66568768471373,7,0,15,49,0,4,0,1,0,3,0,0,0
中華そば 仙道,35.703484411854724,139.66534067150786,18,1,0,15,9,0,0,0,5,7,0,0,0
勝楽,35.691221238678104,139.6673210845548,5,0,10,5,5,0,0,1,0,0,0,0,0
楓家,35.705583838675025,139.68630348468656,19,0,2,7,0,0,0,1,1,0,0,0,0
麺酒場ひかる,35.706599663469625,139.6838774941538,4,0,6,0,1,0,0,0,0,0,0,0,0
点心拉満,35.70987873482126,139.66669460354998,7,0,3,6,1,0,0,0,1,0,0,0,0
麺家 たいせい,35.69720583867907,139.6822479846048,10,3,0,2,0,28,0,0,0,0,0,0,0
中野 邦ちゃんラーメン,35.703164086884996,139.66605850647124,7,0,0,3,1,3,0,0,0,0,0,0,0
麺家 ばく,35.70654263867374,139.68415808469777,6,8,2,1,1,16,0,0,0,0,0,0,0
三幸軒,35.71595813866455,139.67407408479994,4,0,0,1,1,0,0,0,0,0,0,0,0
箕輪家 中野旗艦店,35.70904163866658,139.6666337847353,7,4,0,2,0,22,0,0,0,0,0,0,0
哲ちゃん,35.723431293114686,139.6735070249054,0,0,2,1,0,0,0,0,0,0,0,0,0
艶まる,35.70693903361913,139.66579953545673,9,22,4,3,4,0,0,0,6,0,0,0,0
油そば・油山,35.70729678648028,139.68246646813145,4,0,0,2,0,0,0,0,0,45,1,0,0
麺屋けんゆう 中野新橋店,35.692970126082024,139.6746100024579,5,8,1,8,3,33,0,0,3,0,0,0,0
味噌の大将 江古田店,35.733342137823634,139.67123620162843,2,1,53,0,0,0,0,0,0,0,0,0,0
赤坂屋,35.69769563867539,139.67168598461717,17,6,13,10,2,0,0,0,2,0,0,0,0
幸楽,35.72175076252243,139.65226769174802,2,0,11,0,0,0,0,0,0,0,0,0,0
三番,35.698484414421884,139.66769782262583,2,0,0,1,0,0,0,0,0,0,0,1,0
つけめん・らーめん かもん,35.696999248383,139.68083957736218,22,0,18,7,23,0,0,2,3,0,0,0,0
ホロトン 東中野駅前店,35.70653164477468,139.68557124550853,6,1,14,7,0,0,0,0,5,0,0,0,0
めん屋 桔梗 沼袋店,35.72392613865588,139.66276068488838,6,0,1,6,6,0,0,0,1,0,0,0,0
博多らーめん 一心堂 新中野店,35.69737929782965,139.67009489665287,0,12,4,0,0,0,0,2,0,0,0,0,0
華蔵,35.72244186605322,139.65254075615167,8,0,15,5,3,0,0,1,0,0,0,0,0
野方ホープ 中野店,35.71006623866524,139.66454808474714,7,10,0,0,0,0,0,0,0,0,0,0,0
麺や天鳳 中野坂上2号店,35.69753253867943,139.6840678846068,8,8,3,5,4,0,0,0,0,1,0,0,0
三代目 やっとこ 六天魔,35.69781063867709,139.6772648846144,0,4,4,0,3,0,5,0,0,0,1,0,0
らーめん 北国,35.70521813866973,139.66891758469507,2,0,4,1,0,0,0,0,0,0,0,1,0
らーめん大 中野店,35.71288123866383,139.66567738477477,8,2,2,11,1,2,7,0,0,1,0,0,0
麺や天鳳 東中野店,35.70978463867166,139.68407788473058,5,9,3,0,14,1,0,1,0,0,0,0,0
らーめん蔵芸 島忠ホームズ中野本店,35.683950116042716,139.66160585345685,4,0,5,4,5,4,0,0,0,0,0,0,0
青山一品 中野坂上店,35.697157265500394,139.67960661692825,0,0,1,3,0,0,0,4,0,0,0,0,0
福籠叉焼,35.71107053866545,139.66714078475542,19,0,0,26,0,0,0,2,1,2,0,0,0
麺処 次男房,35.72016794166756,139.6524869764248,1,1,1,4,1,0,0,0,2,12,1,0,14
らーめん 汁なし 兄貴んち,35.73103113865524,139.67489638495164,4,8,2,1,1,1,3,0,3,0,0,0,0
博多ラーメン 一匠 中野店,35.703243592950116,139.66565055130803,0,12,0,0,0,0,0,0,0,0,0,0,0
スーパー ラーメン マジック,35.70714131047545,139.68606867612684,3,0,0,6,4,0,0,0,1,1,2,0,29
メンドコロ 天鳳,35.69785757735539,139.67924906922698,0,0,0,0,0,0,0,0,0,0,0,0,0
横浜家系ラーメン 中野家,35.709869556691864,139.66598216314068,3,4,0,3,0,20,0,0,0,0,0,0,0
麺匠 鶏吟,35.72048333865816,139.66303558485336,3,8,0,2,7,8,0,0,0,1,3,0,6
ラーメン つぶらや,35.72336567665495,139.6378130478635,2,1,18,3,3,2,0,0,8,0,1,0,0
六伍郎,35.71978741212815,139.65164623043603,8,0,0,5,7,0,0,0,0,21,1,0,0
仙鳥ラーメン 沼袋店,35.72035811477057,139.66356160347777,7,0,0,10,4,0,0,0,0,0,0,0,0
麺々,35.72354393864828,139.6380456849018,5,0,13,5,9,0,0,0,1,0,0,1,0
田舎っぺラーメン,35.70223463867344,139.67459538466093,3,0,6,1,0,0,0,0,0,0,0,0,0
三田製麺所 中野店,35.708530838666356,139.6649195847313,0,8,0,4,47,0,0,0,13,0,0,0,0
ラストボス 中野店,35.70826043866697,139.66631268472761,0,10,1,2,22,0,0,0,7,1,0,0,0
豚味,35.6919716155581,139.67425424464344,0,16,7,3,10,0,0,0,8,0,0,0,0
東京中野 大成軒,35.706662738667866,139.66591928471178,0,0,0,0,0,0,0,0,0,0,0,0,0
スパイスラーメン やるき,35.694523744978426,139.66866653564188,4,0,0,0,0,0,0,0,0,0,0,0,16
龍吟軒,35.722896011242774,139.63818942711836,1,16,6,3,4,3,0,0,0,1,0,0,0
らーめん山小屋,35.689253738681295,139.67340168453066,17,0,13,2,0,0,0,0,0,0,0,0,0
イッツシュリンプ,35.707261367612176,139.666243917947,5,0,0,1,9,0,0,0,0,0,0,0,0
らぁめんや 風神,35.62795963874062,139.737261883867,5,1,2,0,7,0,0,5,1,0,0,0,0
元祖久留米らーめん　福ヤ,35.65438957744763,139.73727816826803,3,15,1,2,0,0,0,0,0,0,0,0,0
赤坂麺道いってつ,35.67626823870958,139.73633908435542,8,0,0,2,21,0,0,0,12,0,0,0,0
金澤濃厚豚骨ラーメン 神仙 アクアシティ店,35.627818823239686,139.77356811701483,15,40,22,4,2,0,1,3,0,0,0,0,1
直久 新青山ビル,35.672483748570414,139.7247434487772,4,0,9,8,1,0,0,0,3,0,0,0,0
ひるがおEX,35.62789954196533,139.73569570304312,15,1,0,27,2,0,0,0,7,0,0,0,0
どさん娘,35.66645993872315,139.7593506842402,9,0,30,11,0,0,0,1,0,0,0,0,0
元祖 札幌や,35.66773533872019,139.7526150842578,4,1,53,21,1,0,0,0,1,0,0,0,0
たかし屋 芝大門店,35.65677833872718,139.75272078414704,18,8,0,6,3,18,0,0,4,0,4,0,0
札幌本舗 クレアタワー店,35.65613492487802,139.7555860844736,1,1,26,11,1,1,0,0,0,0,0,0,0
楽喜亭,35.65057785146726,139.74597963814574,7,0,7,1,0,0,0,1,0,0,0,0,0
AFURI 六本木交差点,35.66366893871639,139.73260098423074,4,0,0,19,2,1,0,0,1,0,0,0,0
もとまる,35.646872423665656,139.7465061539122,5,14,0,5,0,5,0,0,0,0,0,0,0
品川家 三田店,35.64674653873138,139.7458800840505,4,1,0,5,0,19,0,0,0,7,1,0,0
らーめん北の大地 赤坂店,35.67374938482388,139.73711347428676,0,0,109,4,1,0,0,0,0,0,0,0,0
桂,35.67055758213698,139.74158686084112,3,0,2,1,0,0,0,0,0,0,0,0,1
麻布ラーメン 芝四丁目店,35.6485423157738,139.75055490744543,25,10,1,9,0,1,0,0,1,0,0,0,0
麺屋 五常,35.66616555881147,139.75929382868685,1,1,0,5,14,0,0,0,1,0,0,0,2
斬鉄軒,35.64379869244254,139.75261328823555,14,1,3,2,0,0,0,0,0,0,0,0,0
麺匠 海岑,35.64678681776624,139.74309977408646,4,1,0,5,2,0,0,0,5,0,2,0,3
蔭山樓 ウィング高輪店,35.628854738739776,139.7365689838763,1,0,0,6,0,0,0,1,0,0,0,0,12
麻布 和たま,35.65570433592628,139.73513474722458,4,0,8,5,4,0,0,0,0,0,0,0,0
麺屋 和とわ,35.67071023870819,139.72082828431013,1,0,11,3,8,0,0,0,4,0,0,0,5
宇明家 東京タワー店,35.658574038723614,139.7451015841705,1,8,2,5,0,0,0,1,0,0,0,0,0
うり坊 神谷町店,35.663644838720444,139.74525708422163,10,0,4,7,3,0,0,5,0,0,0,0,0
らーめん日の出,35.65125163873293,139.75973488408633,12,0,1,9,0,0,0,0,0,0,0,0,0
ビリ軒 本店,35.666300638723335,139.7596228842384,4,0,0,1,0,0,1,1,4,18,3,0,0
らぁ麺 貝屋の台所 by 虎ノ門 虎武,35.6543281907816,139.75656497525105,14,0,16,12,2,0,0,0,0,0,0,0,0
東京油組総本店 赤坂見附組,35.67641103870955,139.73652778435672,3,0,1,2,0,0,0,0,0,33,0,0,0
中国ラーメン揚州商人 赤坂店,35.675087283065494,139.7362998691462,0,0,0,5,1,0,0,8,0,0,0,0,0
乃木坂ラーメン 東京食品 まる彦,35.66800842645416,139.7266060001445,3,0,20,8,19,0,0,1,0,0,0,0,0
梅吉,35.671050594170204,139.7262114484006,31,0,9,14,0,0,0,2,3,0,0,0,0
塩つけ麺 灯花 赤坂店,35.67327633871208,139.73819888432385,0,0,0,64,46,0,0,1,6,0,0,0,0
天鳳 新橋店,35.66702773036305,139.7602632500664,15,16,0,4,1,3,0,0,0,0,0,0,0
雲林坊 大門店,35.65645033872767,139.75362528414308,3,0,1,0,0,0,0,13,0,0,0,0,0
中華そばと餃子,35.658622238726636,139.7546864841643,20,0,0,0,1,0,0,0,2,0,0,0,0
ダイニング　麺夢や,35.67679236604016,139.7355884608348,32,0,15,9,0,0,0,0,0,0,0,0,0
麺処直久 新橋,35.6665949708654,139.75865979204735,11,0,6,4,0,0,0,0,0,0,0,0,1
麻布ラーメン 本店,35.64927553872695,139.73701928408227,9,6,0,4,0,1,0,0,1,0,0,0,0
元祖油堂 赤坂店,35.67306813871205,139.73767998432214,1,0,12,3,0,2,1,0,0,37,2,0,0
舎鈴 田町駅店,35.64617667356132,139.74701058849703,12,0,1,2,23,0,0,3,3,1,2,0,0
町田商店 泉岳寺駅前店,35.63786053873465,139.73843658396598,4,7,0,3,0,15,0,0,0,0,0,0,0
越後秘蔵麺 無尽蔵 しながわ家,35.629855638740686,139.741444283883,22,14,18,3,2,0,0,0,4,0,0,0,0
由丸 品川港南店,35.62935117482385,139.74264922538399,0,6,0,1,1,1,0,1,0,0,0,3,0
天下一品 田町店,35.64846603873055,139.7467212840673,1,1,7,4,0,0,0,0,0,0,0,0,0
魚らん坂,35.643696938730244,139.7362134840265,4,1,61,6,3,0,0,0,0,0,0,0,0
トリポタラーメンSUNDAY,35.655422938728094,139.75287028413325,0,0,0,4,0,0,0,0,0,0,0,0,3
飛飛飛,35.661819891394565,139.7257923160672,3,0,2,0,1,0,0,1,0,0,10,0,0
麺屋 雷神 浜松町店,35.654020717367125,139.75620418603785,0,0,0,0,0,0,0,0,0,0,0,0,0
赤まる 虎ノ門店,35.66909653871835,139.7495707842737,8,0,10,4,0,0,0,0,0,0,0,0,0
ちゃんぽん由丸 品川港南店,35.62933443874138,139.7426091838769,0,2,2,3,0,0,0,0,4,0,0,47,0
たくみ,35.655978763064184,139.73582439953634,5,1,1,2,1,0,0,1,0,0,0,0,0
鴨そば 田じま,35.66235398533405,139.73212308220167,7,0,0,2,6,0,0,0,0,0,1,0,0
豚麺 気,35.64798180199702,139.74540245994567,0,12,2,0,0,0,0,0,0,0,0,0,0
北海道らーめん ほしみ屋 虎ノ門店,35.66938853871814,139.7494885842767,2,4,13,2,0,0,0,1,0,0,0,0,0
麺屋 空海 品川店,35.62605954871335,139.74071759291434,9,3,0,4,5,0,0,0,0,0,0,0,0
ラ－メン馬場壱家 智の陣,35.66036645936723,139.72622249495578,8,4,2,2,0,37,4,0,0,0,0,0,0
博多風龍 新橋店,35.6667485387222,139.7569511842448,1,9,5,0,1,2,0,0,0,0,0,0,0
北海道らーめん みそ熊 赤坂店,35.6742423878703,139.73712622830655,0,0,50,3,0,0,0,1,0,0,0,0,0
東京豚骨らぁめん 至,35.6546592207926,139.75394906614966,15,26,3,5,0,18,0,0,0,0,0,0,1
東京味噌ちゃんぽん,35.64894883872983,139.74542408407308,0,1,41,0,0,0,0,0,0,0,0,44,0
喜多方ラーメン 坂内 汐留シティセンター店,35.665343538724315,139.76078678422792,7,1,11,11,0,0,0,0,0,0,0,0,0
新潟ラーメン 石や嗟 外苑前店,35.67147579428503,139.72104232466168,29,13,1,0,3,2,1,0,0,0,0,0,0
札幌 みその アクアシティお台場店,35.62807863875214,139.77380818384236,11,4,59,10,2,0,0,3,0,0,0,0,1
入鹿TOKYO 六本木,35.66476997262819,139.73168267207618,21,0,0,9,0,0,0,0,0,0,0,0,0
新橋 纏,35.6657722387226,139.7562739842354,5,0,0,3,8,0,0,0,0,0,0,0,4
ラーメン二郎 三田本店,35.64807915181897,139.7415129019302,3,1,0,1,1,0,6,0,0,0,0,0,0
MENクライ,35.65256751816171,139.75498435425268,19,0,0,4,2,0,0,0,0,0,0,0,0
中華そば いづる,35.65658827591181,139.7532055965265,1,1,1,7,0,0,1,0,0,1,0,0,0
鶏ポタ ラーメン THANK,35.655917438727855,139.75311398413808,1,0,0,13,2,0,0,1,0,0,0,0,8
希須林 赤坂,35.67453893871121,139.73797438433678,0,0,5,0,0,0,0,26,0,0,0,0,0
利尻昆布ラーメン くろおび,35.66773783872002,139.7521211842582,13,0,1,25,0,0,0,0,3,0,0,0,0
麺屋 周郷,35.664573638723795,139.75762378422237,2,3,0,2,23,0,0,0,11,0,0,0,0
自家製麺 ロビンソン,35.668199633690726,139.7491827274572,7,0,0,1,9,0,0,0,0,0,0,0,0
らぁめん ほりうち 新橋店,35.66487253872356,139.7574803842255,7,1,0,3,7,0,0,0,0,0,0,0,0
楽観 NISHIAZABU GOLD,35.66064443871593,139.72507088420554,10,0,6,11,0,0,0,0,5,0,0,0,0
赤坂麺処 友,35.671937238713056,139.7385632843101,19,4,5,11,1,0,0,0,2,0,0,0,2
麺恋処 き楽,35.66315183872337,139.75346128421089,2,3,4,1,8,0,0,1,6,0,0,0,0
博多麺房 赤のれん 西麻布本店,35.65993683871635,139.72503188419836,8,17,0,0,3,0,0,0,0,0,0,0,0
きたかた食堂,35.66361353872372,139.75549308421415,10,0,7,0,0,0,0,0,1,0,0,0,0
麺屋すみす,35.671500938708625,139.72381108431603,10,2,0,2,8,0,0,5,0,0,0,0,8
麺家 いし川,35.665575238721765,139.75324898423554,3,14,0,7,7,0,0,0,15,0,0,0,0
麺屋 味方,35.66473622707317,139.755584577468,4,0,0,4,0,0,10,0,0,0,0,0,0
はるちゃんラーメン,35.666213138723364,139.7595375842376,1,3,0,13,0,0,0,0,2,0,0,0,0
麺屋 武一,35.666206619793435,139.75526620287607,15,1,2,9,0,0,0,0,0,6,0,0,19
かおたんラーメンえんとつ屋 南青山店,35.66219103871445,139.7235311842222,8,2,4,0,0,0,0,0,0,0,0,0,0
なかご,35.67470973871078,139.73700538433917,9,22,0,16,0,0,0,0,1,0,0,0,0
光麟堂,35.66255337969686,139.75413618714785,32,0,0,21,1,0,0,0,13,3,0,0,0
背脂煮干中華そば 和市,35.66550337460981,139.75600645155498,9,0,0,4,1,0,1,0,2,0,0,0,0
むらさき山,35.647891338730744,139.74618598406187,5,6,1,0,0,1,0,0,4,0,0,0,1
タンメンしゃきしゃき 新橋店,35.66471463872313,139.755834884225,1,0,0,14,0,0,0,0,0,0,0,0,0
鶏そば十番156 麻布十番本店,35.655242638722896,139.7362138841431,2,0,1,7,0,1,0,0,0,0,4,0,14
らーめん 谷瀬家,35.66628983872212,139.75581418424096,10,3,0,1,2,33,0,0,0,0,0,0,0
田中そば店 新橋店,35.6673918387206,139.75317368425394,2,8,0,7,0,0,0,0,0,0,0,0,0
四川担々麺 赤い鯨 赤坂店,35.671593838712255,139.73538738430884,0,0,0,0,0,0,0,31,0,1,6,0,0
集来,35.65633193872784,139.75389898414173,5,0,0,7,1,0,0,0,2,0,0,0,0
支那麺 はしご 赤坂店,35.67212333871389,139.74157778430987,1,0,0,0,0,0,0,22,0,0,0,0,0
ZOOT,35.65714133872801,139.7560697841484,4,2,4,8,7,0,0,0,4,0,0,0,0
天雷軒 神谷町本店,35.662790638720814,139.7446783842134,34,0,8,8,0,0,0,0,3,0,12,0,0
らーめん バリ男 新橋本店,35.668467159486816,139.7522977342166,6,13,0,2,3,0,9,0,0,0,0,0,0
博多長浜ラーメン 呑龍,35.66452013872426,139.7589383842209,0,19,0,4,0,0,0,0,0,0,0,0,0
東京らあめんタワー 芝大門本店,35.657569438727506,139.7553361841532,22,1,0,2,4,0,0,0,1,0,0,0,0
天虎,35.65407003872891,139.75274108411966,28,9,3,6,0,8,0,0,0,0,0,0,0
博多ラーメン 和,35.674124738710844,139.735989484334,1,36,0,1,0,1,0,0,1,0,0,0,0
TOKYO豚骨BASE MADE by博多一風堂 品川店,35.62804123874107,139.7389887838664,8,37,3,1,1,1,0,0,0,0,0,0,0
盛運亭,35.64758023872793,139.73672008406535,6,1,0,7,0,0,0,0,0,0,0,0,0
えっちゃんラーメン。,35.64446160885338,139.74870663771614,2,2,0,5,6,1,0,0,0,0,0,0,0
くるめや,35.66744723872055,139.75312088425454,0,22,0,0,0,0,0,0,0,0,0,1,0
めん徳 二代目 つじ田 新橋店,35.667565892776565,139.75269289239216,3,9,0,1,15,0,0,0,12,0,0,0,0
炭火焼濃厚中華そば 奥倫道,35.65662733872737,139.75299308414532,0,0,4,1,1,0,0,0,0,0,0,0,1
元祖スタミナ満点らーめん すず鬼 赤坂店,35.67327223262782,139.73820062818993,8,0,0,1,0,0,2,0,0,0,0,0,0
横浜家系らーめん 武源家,35.64781323872981,139.74309638406322,5,3,0,3,0,29,0,0,0,4,0,0,0
博多一瑞亭 三田店,35.64877663872978,139.7449050840717,11,41,1,5,0,0,0,0,0,0,0,0,0
RAMEN 百舌鳥,35.67282923871184,139.7365490843205,7,0,0,19,7,0,0,0,0,0,0,0,0
赤坂一点張,35.67443849331743,139.73800281314388,2,3,21,2,0,0,0,0,4,0,0,0,0
忍八,35.657476441567496,139.7552146646652,2,1,2,2,39,0,0,0,13,0,0,0,0
担々麺 ぺんぺん,35.66617988230979,139.75104822107676,0,0,7,2,0,0,0,22,0,0,0,0,0
SHRIMP NOODLE 海老ポタ,35.66634753872225,139.7563161842412,0,0,1,0,2,0,0,1,0,0,2,0,0
やっとこ 三田店,35.64782031619816,139.74297751443376,1,2,25,3,0,5,0,0,0,1,2,0,0
鮎ラーメン+ 虎ノ門横丁店,35.667597238719495,139.75012908425813,3,0,0,12,0,0,0,0,1,0,0,0,0
横濱 本丸亭  新橋店,35.664643638723554,139.75703198422346,0,0,0,39,0,0,0,0,1,0,0,0,0
たきちゃんラーメン,35.667990038719225,139.75008748426214,4,2,0,6,0,1,0,0,0,0,0,0,0
新福菜館 麻布十番店,35.65675980591648,139.73669929091585,19,2,0,3,0,0,0,0,0,0,0,0,0
瀬佐味亭 虎ノ門店,35.66912663871929,139.7525734842719,0,0,0,0,1,0,0,9,0,0,0,0,0
成都正宗担々麺 つじ田  アークヒルズ店,35.66741413871628,139.7397053842636,0,0,1,1,0,0,0,13,0,0,0,0,0
銀座 篝 六本木ヒルズ店,35.66145103871679,139.7294119842106,7,1,0,1,4,0,0,0,0,0,0,0,25
とんこつラーメン 藤参,35.64745833873043,139.74433548405878,5,9,0,2,0,28,0,0,0,0,0,0,0
博多天神 新橋1号店,35.667294838721624,139.7562499842508,0,12,3,0,0,0,1,0,0,0,0,0,1
広州市場 田町店,35.64535003873324,139.74895288403425,17,0,0,15,0,1,0,2,1,0,0,0,1
だるまや,35.66304623871015,139.7117507842391,5,0,1,1,0,0,0,0,0,0,0,0,0
らーめん 徳,35.63791603413841,139.73933355085367,0,0,0,36,0,0,0,0,1,0,0,0,0
うず担,35.670497179078836,139.73404471221798,3,0,2,8,0,0,0,39,0,0,0,0,0
麺屋武蔵 虎嘯,35.6643857387156,139.73150548423877,0,1,0,0,22,0,0,0,4,0,0,0,0
麺匠 竹虎 六本木店,35.66250993871763,139.73416668421794,4,12,1,3,21,0,0,0,13,0,0,0,0
九州じゃんがららあめん 赤坂店,35.67161073971305,139.73797377908343,0,11,0,0,2,2,0,0,0,2,1,0,0
麻布ラーメン 慶應三田店,35.648217250783986,139.74484373005805,11,7,3,3,0,4,0,1,2,0,0,0,0
横浜家系ラーメン 一刀家,35.67387383871146,139.73742708433042,9,12,4,9,2,38,0,0,0,0,0,0,0
らうめん　さぶ郎,35.66186183872533,139.75704298419535,9,3,7,5,4,0,19,0,0,1,0,0,0
しゅういち,35.6598412774308,139.7218515683993,1,0,1,0,8,1,0,2,0,3,1,0,0
貝出汁らぁ麺 虎武,35.66768093871991,139.75161198425798,11,1,2,17,1,0,0,0,0,0,1,0,1
茂司,35.667508283992774,139.71538751042192,1,4,5,10,3,1,0,0,5,2,0,0,0
一風堂スタンド 浜松町店,35.65722563496862,139.75520939887232,1,8,8,0,0,2,0,1,0,0,0,0,0
煮干し中華そば 麺屋 芝乃,35.656528998718706,139.75268491838239,1,1,3,2,6,1,0,0,1,0,0,0,3
らぁめん 赤坂 みづ菜,35.67316653871201,139.73776908432305,14,0,0,18,12,0,0,0,0,0,0,0,0
拉麺 はま家 六本木店,35.663583996346894,139.73213935541983,8,0,0,34,0,1,0,0,0,3,0,0,0
TORISOBA 雄,35.65823073872345,139.74385718416792,0,0,0,1,1,0,0,3,0,0,0,0,10
中華そば専門 田中そば店 赤坂アークヒルズ店,35.66753503871631,139.74004608426458,1,8,3,14,0,0,0,0,0,0,0,0,0
新橋元楽,35.66325263872435,139.7567547842096,19,4,1,6,0,1,0,0,1,6,0,0,0
ホルモンラーメン8910 赤坂店,35.67361024001214,139.7375126142114,0,0,0,1,5,0,0,0,1,0,0,0,0
博多天神 新橋２号店,35.66530213872339,139.75785008422955,0,14,0,1,0,0,0,0,0,0,0,0,0
ビックラーメン 虎ノ門店,35.66878303871873,139.75010728427014,2,0,5,1,0,0,0,0,0,0,0,0,0
らぁ麺 ドゥエイタリアン GINZA GUCHI,35.66797213872208,139.75899788425573,0,0,3,14,3,0,0,0,1,0,0,0,0
栄雅,35.66760133872025,139.7525523842565,6,2,66,6,0,0,0,0,0,0,0,0,0
Blood Moon Tokyo design noodles,35.66840696812146,139.7568762456319,0,0,2,1,0,0,0,34,1,0,0,0,0
香家 三田店,35.648350238729876,139.74440058406776,0,0,4,2,0,0,0,28,0,0,0,0,0
頑者NEXT LEVEL,35.62810713875206,139.77367728384274,1,8,0,1,23,0,0,0,10,0,0,0,0
玉 田町店,35.64572113873322,139.74963948403754,12,2,0,2,7,0,0,0,7,6,0,0,0
蒼龍唐玉堂 六本木店,35.66228873871622,139.7293064842191,1,0,3,2,0,0,0,42,0,0,0,0,0
麺屋 おやゆび,35.649904638731364,139.75214108407803,13,0,0,18,11,0,0,0,2,0,0,0,0
麻布ラーメン 西麻布店,35.65890017807955,139.72340390766055,10,10,1,14,1,1,0,0,0,0,0,0,0
かれー麺 実之和 青山店,35.67138853870944,139.7261109843133,0,0,4,1,4,0,0,0,0,0,0,1,0
らぁ麺 六花,35.64731678958302,139.74473155861054,20,0,0,1,9,0,0,0,1,1,5,0,0
